"Ano","Latitud","Longitud","Profundidad","Magnitud"
2009,-45.554,166.356,10,6.1
2009,24.233,125.095,25,6.1
2009,29.31,-113.728,10,6.2
2009,29.039,-112.903,10,6.9
2009,-0.447,132.908,20,6.1
2009,-56.234,-124.296,10,6.1
2009,-3.375,150.506,13.4,6.1
2009,-45.762,166.562,12,7.8
2009,24.056,122.201,17,6.3
2009,-15.041,-70.445,198.9,6.1
2009,-36.004,-102.686,12,6
2009,75.351,-72.453,19,6.1
2009,50.435,176.992,22,6.1
2009,9.59,-78.966,38,6.1
2009,25.131,-109.754,10,6
2009,34.164,25.471,19,6.4
2009,-5.157,153.782,64,6.7
2009,-54.366,5.871,10,6.1
2009,5.361,126.438,35,6.1
2009,-17.611,167.812,15,6
2009,23.864,-46.105,14,6
2009,41.824,143.445,29,6.4
2009,-45.833,35.139,16,6
2009,-17.757,167.949,15,6.3
2009,16.731,-86.217,19,7.3
2009,-31.475,-177.683,4,6
2009,-31.553,-178.833,43,6.5
2009,-5.664,149.543,89,6.1
2009,1.393,-85.169,6,6.1
2009,14.546,-91.143,108,6.3
2009,-30.3,-178.582,131.7,6.1
2009,50.833,155.009,152,6.2
2009,4.136,126.678,25,6.1
2009,46.015,151.427,35,6.6
2009,-19.584,-70.483,25,6.1
2009,-60.203,-26.858,20,6.7
2009,-3.115,100.471,22,6.3
2009,46.049,151.548,31,6.9
2009,42.334,13.334,8.8,6.3
2009,5.149,127.201,48,6.3
2009,-3.522,144.102,10,6.4
2009,56.546,-152.743,21,6
2009,-2.952,139.543,93,6
2009,-23.043,-174.66,31,7.6
2009,3.807,126.552,35,6.3
2009,5.686,-82.767,9,6.3
2009,80.324,-1.853,9,6.5
2009,-60.525,-24.796,15,6.3
2009,3.679,126.561,32,6
2009,-27.424,-176.33,25,7
2009,-30.724,-178.617,13,6
2009,-5.854,-80.891,21,6.1
2009,4.036,126.548,27,6.3
2009,3.972,126.724,35,6
2009,3.947,126.411,26,6
2009,4.026,126.783,35,6
2009,3.886,126.387,20,7.2
2009,-6.567,-81.15,15,6
2009,-13.582,-76.558,21,6
2009,-7.307,128.568,146.7,6.1
2009,-5.912,148.511,44,6.1
2009,-22.689,171.043,24,6.1
2009,-22.477,170.806,35,6
2009,-22.596,170.911,12,6.6
2009,-30.199,-177.951,33,6.4
2009,46.857,155.154,36,7.4
2009,-22.352,170.635,27,6.7
2009,-13.147,66.078,10,6
2009,10.165,-84.197,14,6.1
2009,-0.659,133.434,16,6
2009,-0.691,133.305,23,7.4
2009,36.419,70.743,204.8,6.6
2009,-0.414,132.885,17,7.7
2008,5.752,125.377,206,6.3
2008,-17.29,-171.909,9,6
2008,36.541,142.425,19,6.3
2008,-32.473,-72.051,25,6
2008,-32.458,-71.726,18,6.2
2008,-12.337,166.572,51,6
2008,-15.929,168.173,224.1,6.1
2008,-31.232,-176.924,18,6.8
2008,-53.005,106.823,11,6.3
2008,-7.393,124.745,398,6.4
2008,-18.701,-177.716,386,6
2008,54.203,154.322,492.3,7.3
2008,-1.23,-13.933,10,6.3
2008,-22.523,171.199,57.3,6.4
2008,-4.348,101.259,24,6.3
2008,-8.947,159.553,118,6.1
2008,8.267,-82.967,32,6.3
2008,1.271,122.091,30,7.4
2008,37.565,95.833,19,6.3
2008,-15.223,-174.232,121,6
2008,-6.712,129.074,10,6.2
2008,-14.829,168.032,13,6.4
2008,-17.135,168.458,205.7,6.3
2008,51.552,-174.366,36,6.1
2008,-3.399,148.712,10,6
2008,-9.02,-108.246,10,6.1
2008,30.598,67.455,14,6.4
2008,30.639,67.351,15,6.4
2008,-3.494,145.867,18.3,6
2008,-2.635,145.574,10,6.3
2008,-18.414,-175.351,233.4,6.4
2008,-21.863,-173.819,29,6.9
2008,14.423,-92.364,24,6.7
2008,-20.123,-64.971,352.7,6.2
2008,19.161,-64.833,23,6.1
2008,29.807,90.35,12,6.3
2008,33.886,69.47,10,6
2008,39.533,73.824,27.4,6.7
2008,-30.184,-177.176,10,6.1
2008,-29.756,-177.683,36,7
2008,30.836,83.487,4,6
2008,17.612,-105.497,12,6.4
2008,-4.554,-105.999,11,6
2008,41.892,143.754,25,6.8
2008,1.885,127.363,96,6.6
2008,8.093,-38.705,9,6.6
2008,26.743,55.828,12,6.1
2008,-13.501,166.967,110,6.9
2008,-19.964,169.108,36,6.2
2008,-26.736,-63.225,569.6,6.3
2008,-25.387,-177.636,171.1,6
2008,26.241,101.889,11,6
2008,-6.146,147.258,75,6.4
2008,-0.252,-17.358,12,6.3
2008,51.607,104.158,16,6.3
2008,-7.641,-74.377,154,6.4
2008,30.901,83.52,12,6.7
2008,-17.769,65.394,6,6
2008,25.039,97.697,10,6
2008,-15.087,-173.476,8,6.1
2008,12.897,124.319,10,6
2008,-1.02,-21.843,13,6
2008,11.055,91.814,20,6.2
2008,-60.693,153.826,10,6.3
2008,-60.648,153.771,10,6.5
2008,32.756,105.494,6,6
2008,-5.916,130.195,173.9,6.3
2008,-10.578,163.103,10,6
2008,50.967,157.584,27,6.2
2008,39.802,141.464,108,6.8
2008,37.186,142.051,22,6
2008,-17.337,-177.312,391,6.4
2008,-11.066,164.616,10,6.2
2008,-11.041,164.493,11,6.6
2008,37.552,142.214,22,7
2008,35.8,27.86,52,6.4
2008,21.014,121.149,14,6.2
2008,-15.986,-71.748,123,6.2
2008,27.532,128.334,43,6
2008,53.882,152.886,632.8,7.7
2008,-23.37,-179.778,581.2,6.2
2008,-58.227,-22.099,8,7
2008,45.156,137.446,326,6
2008,10.847,91.712,15,6.1
2008,11.005,91.824,17,6.6
2008,-20.768,-173.342,38,6.2
2008,67.698,141.276,18,6.1
2008,-36.623,-107.45,10,6
2008,39.03,140.881,7.8,6.9
2008,37.963,21.525,16,6.4
2008,-7.495,127.885,122,6
2008,-38.844,-91.623,10,6
2008,-8.1,120.231,14,6
2008,-10.509,161.273,84,6.2
2008,-59.384,149.66,10,6.5
2008,20.124,121.35,31,6.3
2008,-41.198,80.479,9,6.4
2008,64.005,-21.013,9,6.3
2008,56.087,-153.78,22,6
2008,32.56,105.423,18,6.1
2008,7.313,-34.897,8,6.5
2008,51.162,178.759,27,6.3
2008,1.64,99.147,10,6
2008,31.214,103.618,10,6.1
2008,31.002,103.322,19,7.9
2008,12.516,143.181,76,6.8
2008,36.164,141.526,27,6.9
2008,36.156,141.756,23.3,6.1
2008,36.178,141.545,19,6.2
2008,51.864,-177.528,14,6.6
2008,-20.238,168.824,35,6.1
2008,-19.941,168.953,32,6.4
2008,-58.739,-24.714,35,6.1
2008,-49.091,164.117,10,6.1
2008,-1.182,-23.471,10,6.5
2008,22.881,121.619,10,6
2008,-7.875,125.722,10,6
2008,-20.273,168.796,14,6.3
2008,-7.815,125.694,13,6.1
2008,-17.342,-179.022,553.8,6.3
2008,51.878,-179.165,13,6.6
2008,-18.609,-175.699,10,6.3
2008,51.856,-179.361,11,6.4
2008,13.564,-90.599,33,6.1
2008,-56.022,-28.035,140.2,6
2008,-55.664,158.453,16,7.1
2008,-20.392,168.839,11,6.1
2008,-19.997,168.874,35,6.3
2008,-20.071,168.892,33,7.3
2008,-20.185,168.905,35,6.3
2008,-20.175,168.861,16,6.4
2008,2.855,95.296,20,6.3
2008,-20.043,-68.963,120,6.2
2008,52.176,-178.716,132,6.2
2008,35.49,81.467,10,7.2
2008,6.192,126.934,45,6.1
2008,-29.252,-177.44,25,6.2
2008,2.708,94.596,25,6
2008,26.988,142.599,10,6
2008,-45.492,35.008,10,6
2008,-16.489,167.183,10,6.3
2008,-16.567,167.335,13,6.4
2008,13.351,125.63,24,6.9
2008,19.913,121.334,10,6
2008,46.406,153.175,10,6.5
2008,-2.18,99.823,25,6.2
2008,26.816,142.438,15,6.2
2008,-2.245,99.808,25,6.7
2008,-2.332,99.891,25,6.6
2008,-2.486,99.972,25,7.2
2008,-2.405,99.931,22,6.5
2008,-57.335,-23.433,14,6.8
2008,41.153,-114.867,6.7,6
2008,77.079,18.571,12,6.1
2008,36.288,21.775,9.9,6.2
2008,2.768,95.964,26,7.4
2008,-21.346,-68.385,130.1,6.1
2008,36.345,21.863,28,6.5
2008,36.501,21.67,29,6.9
2008,-8.158,128.644,19,6.2
2008,16.357,-94.304,83,6.5
2008,-60.797,-25.586,8,6.6
2008,-0.236,125.084,38,6
2008,10.671,-41.899,9,6.9
2008,-20.166,-70.037,35,6.3
2008,-21.495,-179.352,604.2,6
2008,-7.302,127.688,8,6.2
2008,1.011,97.442,20,6.2
2008,-15.419,-175.589,10,6.1
2008,-15.277,-175.348,6,6
2008,2.346,126.816,35,6.1
2008,-21.984,-179.535,597.6,6.5
2008,43.785,-127.264,13,6.3
2008,51.649,-131.183,10,6.1
2008,32.288,85.166,10,6.4
2008,37.216,22.693,75,6.2
2008,51.163,-130.542,10,6.4
2008,51.254,-130.746,15,6.6
2008,-2.782,101.032,35,6
2008,-5.878,146.884,34,6.3
2007,52.558,-168.221,25,6.4
2007,38.503,142.026,48.4,6.1
2007,2.087,96.806,23,6.1
2007,-2.407,139.067,20,6.2
2007,51.366,-178.979,25,6.3
2007,-39.011,178.291,20,6.6
2007,51.36,-179.509,34,7.2
2007,-22.954,-70.182,45,6.7
2007,-6.622,131.09,57,6.4
2007,-7.526,127.474,175.9,6
2007,-15.213,-172.367,17,6.2
2007,-23.202,-70.549,16,6.2
2007,-23.157,-70.479,15,6
2007,-25.996,-177.514,152.5,7.8
2007,14.944,-61.274,156,7.4
2007,-36.756,-97.404,10,6.3
2007,-10.95,162.149,16,6.6
2007,-8.224,118.467,18,6.5
2007,-2.238,100.413,35,6
2007,-8.292,118.37,20,6.5
2007,-5.757,147.098,53,6.8
2007,-22.917,-70.483,15,6.1
2007,-6.907,155.672,52.6,6
2007,-21.968,173.486,10,6
2007,-21.185,-178.752,558.3,6.3
2007,-22.643,-66.323,246.4,6
2007,-2.312,-77.838,122.9,6.8
2007,-22.925,-70.237,26,6.8
2007,-22.867,-70.407,27,6.3
2007,-22.247,-69.89,40,7.7
2007,-51.777,161.318,10,6.6
2007,-55.466,-128.966,10,6.1
2007,51.418,-178.38,28,6
2007,18.9,145.388,207,7.2
2007,46.011,154.231,20,6.1
2007,-3.899,101.02,21,6.8
2007,-6.31,154.77,46.3,6
2007,-25.775,179.53,509.3,6.6
2007,-44.793,167.458,19,6.1
2007,-44.796,167.553,18,6.8
2007,-21.23,169.195,37,6.1
2007,-4.808,152.892,39,6
2007,18.73,147.148,20,6.1
2007,-25.189,179.459,509.4,6.5
2007,2.543,92.903,35,6.2
2007,54.511,-161.708,32,6.3
2007,-49.2,163.69,18,6.6
2007,-49.29,164.09,10,7.4
2007,10.46,145.71,14,7
2007,2.91,95.51,29.3,6
2007,21.96,142.7,277.5,7.5
2007,-21.18,169.47,10,6.3
2007,-21.24,169.43,10,6.3
2007,-21.22,169.37,49.1,6.1
2007,-1.78,99.46,35,6.1
2007,-5.01,153.48,35,6.8
2007,-30.965,179.998,416.7,6.2
2007,-30.93,-179.99,412.6,6.2
2007,-2.01,100.14,29.5,6.7
2007,-2.73,100.9,35.9,6
2007,-4.09,101.14,29.2,6.4
2007,-57.52,-147.27,10,6
2007,-3.2,101.47,49,6
2007,3.77,126.32,35,6.3
2007,-2.15,99.61,27,7
2007,-1.66,99.63,34.3,6.5
2007,-2.66,100.83,37.3,7.9
2007,-4.44,101.37,34,8.5
2007,2.96,-77.95,31,6.8
2007,24.35,122.22,53,6.2
2007,45.83,150.08,94,6.2
2007,-11.766,165.699,36.7,6.3
2007,-11.83,165.81,35,6.3
2007,-11.62,165.84,35,7.2
2007,24.96,-109.7,10,6.1
2007,-17.42,-174.32,127.4,6
2007,8.01,-39.26,10,6.5
2007,6.15,127.4,8,6.4
2007,-13.81,-76.29,30,6
2007,-5.3,129.4,10,6.4
2007,-14.286,-76.214,35,6
2007,-14.38,-76.15,35,6
2007,-9.83,159.49,10,6.5
2007,-14.28,-76.15,23.4,6.4
2007,-13.38,-76.61,39,8
2007,50.28,-177.52,9,6.5
2007,-60.52,153.83,10,6.1
2007,-11.38,166.3,42,6
2007,-5.859,107.419,280,7.5
2007,-5.91,107.67,290,7.5
2007,27.29,126.86,18.1,6
2007,-4.8,-105.5,10,6.1
2007,51.26,-179.94,21,6.7
2007,47.11,141.81,5,6.2
2007,-15.62,167.71,120,7.2
2007,-0.16,-17.79,11,6.2
2007,-21.48,171.03,10,6.1
2007,2.82,127.46,25,6.9
2007,7.16,92.51,10.3,6
2007,-22.22,-65.83,289.5,6.4
2007,-8.09,-71.28,644.9,6
2007,-26.27,-177.68,10,6.1
2007,-26.21,-177.67,10,6.1
2007,36.8,134.86,350.4,6.8
2007,37.52,138.46,12,6.6
2007,52.46,-168.01,10,6.1
2007,-15.44,168.67,8,6.1
2007,51.8,-176.25,35,6
2007,-7.93,-74.37,152.1,6
2007,16.49,-93.63,113,6
2007,0.7,-30.25,10,6.3
2007,-7.97,154.65,10,6.7
2007,-10.53,108.15,5,6
2007,-55.64,-2.63,10,6.5
2007,-3.57,151,25.7,6.3
2007,13.56,-90.66,23,6.7
2007,-3.3,146.74,4.7,6.2
2007,23.02,101.01,5,6.1
2007,52.13,157.29,116,6.4
2007,-1.08,127.33,24,6
2007,-4.61,151.88,132.5,6.1
2007,-30.7,-178.05,40.7,6
2007,20.47,100.69,23.8,6.3
2007,-44.95,-80.58,10,6
2007,-19.41,-179.24,688,6
2007,-19.41,-179.27,676.4,6.5
2007,34.26,81.99,9,6.1
2007,-1.39,-14.92,10,6.2
2007,51.97,-179.94,117,6.2
2007,-60.77,-20.22,10,6
2007,-14.28,166.87,55,6.4
2007,-45.24,-72.67,36.7,6.2
2007,-13.84,166.81,40.7,6
2007,-3.56,151.32,407.4,6.1
2007,25.62,125.03,11.1,6
2007,25.71,125.1,9,6.3
2007,25.71,125.08,10,6.1
2007,-58.03,147.96,10,6.4
2007,-35,-108.86,10,6.1
2007,17.27,-100.23,34,6
2007,-61.81,161.03,10,6
2007,2.91,95.67,26.9,6.1
2007,37.28,-24.49,8,6
2007,37.32,-24.61,14,6.3
2007,-20.688,169.056,10,6.5
2007,-20.72,168.89,10,6.2
2007,-7.78,156.53,31.2,6.4
2007,-20.66,169.03,12,6.2
2007,-7.86,155.84,8,6
2007,36.39,70.64,222.1,6.2
2007,-8.62,157.45,18,6.2
2007,-8.7,157.64,14,6.2
2007,-7.27,156.25,34,6
2007,-45.37,-72.93,4.9,6.1
2007,-7.303,155.682,10,6
2007,-7.33,155.79,10,6.9
2007,-7.169,155.777,10,6.6
2007,-9.505,156.934,24.3,6.1
2007,-8.43,157.06,10,8.1
2007,-56.02,-123.22,10,6.2
2007,-20.76,169.43,35,6.9
2007,37.34,136.54,8,6.7
2007,-20.62,169.41,34,7.1
2007,4.59,-78.49,8,6.2
2007,4.54,-78.53,10,6
2007,1.14,126.2,35,6.2
2007,43.21,133.52,441.2,6
2007,-58.15,-7.72,10,6.2
2007,29.89,140.24,139.6,6.1
2007,-0.5,100.52,24.1,6.3
2007,-0.48,100.47,19.3,6.4
2007,26.56,-44.6,10,6
2007,-55.23,-29.11,10,6.1
2007,-7.03,-80.49,23,6.3
2007,-1.03,126.94,11,6
2007,-1.03,126.97,12,6.7
2007,41.82,143.55,31,6
2007,5.56,126.14,24,6.1
2007,35.78,-10.28,20,6
2007,-55.82,-122.78,10,6.2
2007,19.32,-78.52,10,6.2
2007,-29.8,-177.84,34,6.5
2007,20.96,144.82,20,6.6
2007,-54.8,146.38,11,6.8
2007,22.54,121.94,36.2,6
2007,1.05,126.3,23,6.2
2007,1.12,126.34,22,7.5
2007,-55.28,-29.53,10,6.2
2007,10.1,58.67,8,6.2
2007,-3.31,139.85,100.8,6
2007,46.88,156.28,10,6
2007,46.23,154.55,10,8.1
2007,-3.66,127.26,13,6
2007,-18.57,-177.79,406.8,6.3
2007,39.77,70.3,16,6
2007,8.09,92.41,14,6.1
2006,13.3,51.31,15,6.6
2006,-5.78,154.43,355,6
2006,48.33,154.86,38,6
2006,21.97,120.51,33.8,6.9
2006,21.78,120.54,22.5,7
2006,10.64,92.33,24,6.2
2006,3.71,124.73,214,6.3
2006,46.13,154.39,16,6.4
2006,13.97,-91.22,61,6
2006,-8.25,118.69,19,6.3
2006,3.39,99.09,204,6.3
2006,-53.85,-134.2,12,6.2
2006,-21.39,-174.52,12.5,6
2006,2.51,128.25,39,6.2
2006,-4.58,-104.96,16.4,6.1
2006,28.59,129.9,22,6.2
2006,-52.03,139.52,10,6.1
2006,46.33,154.5,9,6
2006,47,155,10,6
2006,46.45,154.75,10,6.7
2006,46.652,155.305,10,6.4
2006,46.371,154.475,10,6.2
2006,46.086,154.1,10,6
2006,47.518,152.647,10,6
2006,46.58,153.27,10,8.3
2006,-6.45,127.96,345,6.1
2006,-6.37,151.27,11,6.2
2006,-26.06,-63.25,572,6.8
2006,-6.23,151.07,12,6.2
2006,-6.48,151.26,11,6.5
2006,-5.44,146.68,111.2,6
2006,-13.39,-76.64,28.1,6
2006,29.34,140.3,11,6.4
2006,-45.77,95.92,10,6
2006,-13.45,-76.66,23,6.7
2006,-15.05,167.33,115,6.3
2006,-5.89,151.03,32,6.7
2006,20.07,-156.04,18.9,6
2006,19.86,-155.99,29,6.7
2006,-31.26,-71.33,31,6.3
2006,37.197,142.664,9,6
2006,-56.04,-122.33,10,6
2006,20.65,120.03,14,6.3
2006,-18.86,169.09,161,6.3
2006,46.46,153.26,19,6.5
2006,46.23,153.17,10,6
2006,46.34,153.17,11,6.6
2006,-15.57,-73.17,107,6
2006,10.87,-61.79,53,6.1
2006,-16.58,-171.99,28,6.9
2006,-26.83,-63.1,598,6
2006,-9.09,110.39,25,6
2006,-31.71,-67.12,137,6.2
2006,-3.1,129.41,17,6.3
2006,-7.23,120.09,572,6.3
2006,-6.78,155.54,38,6.7
2006,-24.39,-67.04,184,6.6
2006,51.15,157.54,43,6.5
2006,-61.02,-34.45,13,7
2006,49.83,156.42,26,6
2006,-21.17,-176.17,154,6.1
2006,2.39,96.32,22,6.2
2006,18.53,-101.08,56,6
2006,-15.8,167.82,150,6.8
2006,1.71,97.1,20,6.3
2006,-0.37,123.19,28,6
2006,-5.51,150.74,28.2,6.4
2006,-6.58,105.35,45,6.1
2006,-9.45,108.26,20.3,6.1
2006,-9.1,107.77,6.2,6
2006,-9.32,107.33,24.3,7.7
2006,-28.69,-72.5,10,6.2
2006,51.23,-179.26,22,6.6
2006,-15.27,-173.55,35,6
2006,6.47,92.73,20.1,6.3
2006,-19.86,-178.2,569.9,6.2
2006,52.21,176.2,17,6.2
2006,-0.4,123.23,26,6.3
2006,45.41,149.37,95,6
2006,6.94,92.43,16,6
2006,32.99,-39.7,9,6
2006,51.94,177.17,29.1,6
2006,51.72,177.14,14,6.5
2006,33.13,131.15,140,6.3
2006,-17.52,-178.7,564.4,6.1
2006,1.13,-28.01,10,6
2006,-20.83,-178.62,591.6,6
2006,-5.71,151.2,34,6.5
2006,-7.96,110.34,19.7,6.3
2006,-4.76,126.79,2.8,6.1
2006,54.26,158.46,197,6.2
2006,60.76,165.75,19,6.6
2006,1.52,-85.41,10,6
2006,-0.21,124.71,35,6.3
2006,0.09,97.01,12,6.8
2006,-31.83,-179.21,152,7.4
2006,52.47,-169.24,18,6.4
2006,-36.77,78.51,10,6.1
2006,-20.15,-174.1,55,8
2006,-27.18,-71.05,12,6.5
2006,-15.54,-173.03,10,6
2006,-27.07,-71.22,12,6.6
2006,-15.1,167.47,127.7,6.1
2006,60.5,167.53,11,6.6
2006,-57.51,147.76,10,6.1
2006,1.99,96.97,21,6.3
2006,61.36,167.54,12,6
2006,60.55,165.85,9,6.1
2006,60.874,167.007,10,6.1
2006,60.94,167.14,22,7.6
2006,2.62,93.17,17,6.2
2006,-12.53,166.44,16,6.1
2006,-29.66,-71.92,19.8,6
2006,56.41,164.02,28.8,6
2006,-16.6,177.04,14,6.5
2006,18.76,-106.99,33.5,6
2006,22.86,121.28,9,6.1
2006,3.8,126.41,37,6.1
2006,-29.61,-176.73,13,6.5
2006,33.51,48.76,7,6.1
2006,-16.93,174.56,13,6
2006,-3.25,143.17,12,6.1
2006,-3.59,127.2,30.1,6.7
2006,0.73,-26.06,10,6
2006,-14.8,167.41,133,6.2
2006,-40.12,78.4,10,6.2
2006,-20.1,-175.62,205.8,6.1
2006,-55.72,-4.24,10,6
2006,28.13,56.82,18,6
2006,-15.28,-176.19,32.5,6
2006,-23.61,-179.91,535,6.4
2006,-17.99,-179.51,622,6.1
2006,-54.62,1.64,10,6
2006,-21.26,33.62,11,7
2006,-5.2,152.11,40,6.2
2006,20.83,146.21,40,6.2
2006,11.84,92.35,19,6.1
2006,-17.76,-178.31,598,6.7
2006,-5.45,128.17,397,7.6
2006,6.88,-77.77,14,6.2
2006,-17.36,167.78,23,6.4
2006,-7.85,122.54,264.8,6.1
2006,36.3,23.34,66,6.7
2006,6.6,-82.38,8,6
2006,28.22,-112.11,14,6.6
2006,-19.94,-178.12,593,7.2
2006,-60.91,-21.57,13,7.4
2005,7.56,-82.26,29.6,6.1
2005,-1.41,-77.53,192.8,6.1
2005,-54.56,-135.8,15,6.3
2005,-0.11,124.67,18,6.3
2005,12.23,141.07,23.2,6.1
2005,38.49,141.93,47.4,6
2005,-15.26,-178.53,15.2,6.7
2005,36.28,71.11,223.6,6.5
2005,-6.59,152.25,13.3,6.6
2005,-5.43,147.01,223.8,6.1
2005,-30.14,-177.51,29.5,6.4
2005,-6.25,29.77,16.7,6.8
2005,38.07,142.13,40.5,6.5
2005,6.25,124.01,50.7,6.4
2005,20.27,146.08,11,6
2005,-5.18,145.31,91.3,6.2
2005,31,130.03,149.4,6.2
2005,53.83,-164.02,44.7,6.2
2005,2.14,96.78,21,6.3
2005,-22.4,-67.92,154.2,6.8
2005,38.11,144.91,17.4,7
2005,-3.14,148.16,18.7,6.4
2005,-45.22,96.89,9.6,6.5
2005,36.38,140.86,41.8,6.3
2005,25.29,123.32,198.4,6.4
2005,46.83,154.13,51.2,6.1
2005,34.67,73.04,8.2,6.4
2005,34.46,73.58,19.1,7.6
2005,-20.55,-174.2,11.6,6
2005,-5.52,151.89,29.2,6.2
2005,-5.39,151.89,36.9,6.6
2005,-5.71,-76.42,128.3,7.5
2005,-17.49,167.86,32.2,6.1
2005,43.9,146.17,105.1,6
2005,-4.54,153.49,93.8,7.6
2005,-56.44,-142.24,8.7,6.2
2005,2.99,123.09,456.1,6
2005,38.48,143.18,8.3,6
2005,6.72,-82.49,1.3,6
2005,14.37,52.35,15.2,6.1
2005,38.564,142.987,10,6.1
2005,38.27,142.03,40,7.2
2005,20.13,145.84,49.3,6
2005,-22.72,169.73,9.7,6.1
2005,-21.15,173.92,37,6.1
2005,-20.98,173.88,23.3,6.1
2005,-47.07,33.59,9.9,6.2
2005,-19.61,-175.79,202.4,6
2005,11.27,-85.53,11.4,6.2
2005,-61.33,154.37,10.6,6
2005,7.89,92.18,16,7.2
2005,-30.27,-177.87,30.2,6
2005,-36.29,-97.28,10,6
2005,1.78,97.05,21,6.6
2005,-42.3,42.43,11.7,6.2
2005,11.27,-86.24,27,6.6
2005,18.84,-107.32,16,6.2
2005,40.67,-126.61,13.2,6.6
2005,-44.89,-80.55,17,6.5
2005,-4.58,153.22,54.1,6.2
2005,41.2,-125.98,9.9,7.2
2005,51.21,179.38,17,6.8
2005,-20,-69.19,105.5,7.8
2005,-56.32,-27.1,98.7,6
2005,2.16,96.69,22,6
2005,-6.34,146.83,38.1,6.1
2005,-24.23,-67.01,189,6
2005,-3.27,-80.96,40.7,6.3
2005,1.97,96.99,41,6.8
2005,5.439,93.357,2.5,6.1
2005,5.58,93.31,43.5,6.1
2005,-15.34,-173.17,4.3,6.2
2005,-56.39,-26.89,106,6
2005,-32.86,-179.19,63.6,6.5
2005,0.51,98.36,34,6.7
2005,-57.32,-139.16,8.2,6.5
2005,-6.22,103.11,17,6.3
2005,5.93,-82.73,24,6.5
2005,2.11,96.76,22,6.2
2005,1.84,97.62,31,6.3
2005,-22.01,170.63,84.5,6.7
2005,-7.35,-77.9,125.7,6
2005,-3.46,145.99,10.6,6.6
2005,2.13,96.71,24,6
2005,-1.61,99.68,34.6,6.1
2005,-1.74,99.69,34.6,6.5
2005,-1.68,99.55,19,6.7
2005,-0.25,97.7,21,6.1
2005,30.44,83.61,7.9,6.3
2005,1.97,97.89,36,6.2
2005,0.37,98.3,30,6
2005,78.61,6.12,3.9,6.1
2005,-18.44,176.09,10.7,6
2005,-22.45,-179.67,584.5,6.1
2005,2.95,95.41,27.5,6.2
2005,0.923,97.867,36.1,6.1
2005,2.05,97.06,33.7,8.6
2005,-4.97,129.9,23.7,6.2
2005,-24.69,-63.48,569.4,6.4
2005,-24.93,-63.43,576.8,6.8
2005,33.8,130.26,8.5,6.6
2005,-21.91,-179.45,599,6.3
2005,-20.49,-174.19,26.4,6.1
2005,15.18,-91.36,194.8,6.2
2005,27.07,61.86,51.1,6
2005,84.91,99.6,19.2,6.2
2005,-11.04,163.09,18.4,6
2005,-6.59,129.85,175.7,7.1
2005,2.84,95.5,27,6.7
2005,-6.25,150.71,7.7,6
2005,30.71,56.77,7,6.4
2005,-5.61,122.1,14,6.4
2005,-36.24,-16.44,14.4,6.6
2005,4.74,126.48,52.9,6.5
2005,41.68,79.36,23.4,6.1
2005,-23.16,169.25,50.6,6.2
2005,26.08,144.08,30.4,6.3
2005,4.76,95.1,54.8,6
2005,-14.26,167.33,204.8,6.7
2005,-4.52,153.24,22.3,6.1
2005,5.28,123.36,532.9,7.1
2005,2.24,94.92,22.5,6
2005,16.03,146,143.7,6.6
2005,14.06,144.78,159.1,6.3
2005,-1.18,-81.33,12,6
2005,-1.36,-80.85,14.7,6.1
2005,7.33,92.47,32.1,6.2
2005,-1.28,119.84,44.1,6.2
2005,-7.75,159.58,17.5,6.3
2005,-1.13,-80.86,11.2,6
2005,34.06,141.51,20.7,6.5
2005,42.94,144.88,47,6.2
2005,10.97,140.82,20.7,6
2005,10.95,140.96,28,6.6
2005,-25.58,-176.18,14.5,6.1
2005,-4.23,152.72,11.1,6.1
2005,-0.92,-21.12,23.1,6.8
2005,4.87,95.03,59.3,6
2005,-55.299,-27.956,10,6
2005,-50.65,161.84,4.1,6
2005,6.32,92.73,29,6.3
2005,7.25,94.3,28.9,6.1
2005,5.02,92.26,15.2,6.7
2004,6.22,92.89,19.8,6
2004,7.09,92.52,16.1,6
2004,8.791,93.198,12,6.2
2004,9.06,93.75,23.6,6
2004,5.29,94.59,35,6
2004,2.72,94.05,20,6.1
2004,3.65,94.07,19.1,6
2004,13.55,92.83,15.2,6.2
2004,13.45,92.71,26.7,6.3
2004,8.88,93.75,42.3,6.3
2004,8.85,92.3,17.4,6.6
2004,6.88,92.89,23.2,7.2
2004,6.848,94.667,30,6
2004,5.499,94.213,30,6.1
2004,7.421,93.985,30,6
2004,6.34,93.361,30,6.1
2004,3.295,95.982,30,9.1
2004,-49.33,161.42,3.5,8.1
2004,-55.89,-124.9,13.5,6
2004,48.83,156.28,11,6.2
2004,18.93,-81.38,13,6.8
2004,-18.54,-177.97,443.5,6.1
2004,42.89,145.23,35,6.7
2004,43.02,145.15,39,7
2004,-3.68,135.46,21,6.1
2004,-26.55,-113.91,1.9,6.6
2004,-3.61,135.42,24,7.1
2004,-46.7,164.82,24,7.1
2004,15.67,-61.71,14,6.3
2004,13.38,-90.14,41,6.3
2004,9.58,-84.13,16,6.4
2004,-20.07,-178.62,618.9,6.5
2004,-5.61,151.51,32,6.1
2004,4.72,-77.47,15,7.2
2004,-26.69,-63.29,569,6
2004,-8.255,124.93,10,6.4
2004,-8.18,124.71,13,7.5
2004,-11.17,162.26,20,6.6
2004,42.16,144.33,34,6.1
